customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID-1459,Male,0,Yes,No,50,Yes,No,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),116.39,5805.53,No
ID-1460,Male,0,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),81.93,4019.9,No
ID-1461,Male,0,No,No,51,Yes,No,No,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),47.11,2337.85,No
ID-1462,Male,0,Yes,No,32,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,105.27,3400.3,Yes
ID-1463,Male,0,Yes,No,24,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,27.5,668.05,No
ID-1464,Male,1,No,No,57,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),40.4,2325.76,No
ID-1465,Female,1,Yes,Yes,39,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,50.55,1959.79,No
ID-1466,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,109.21,3978.93,Yes
ID-1467,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),43.7,89.95,No
ID-1468,Female,1,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),60.27,971.86,No
ID-1469,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),80.29,85.96,No
ID-1470,Male,0,Yes,No,22,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,96.12,2177.34,Yes
ID-1471,Female,1,Yes,No,29,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),85.01,2433.14,No
ID-1472,Male,0,No,No,9,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,86.92,836.68,Yes
ID-1473,Female,0,No,Yes,64,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,No,Electronic check,93.01,6071.51,No
ID-1474,Female,0,Yes,No,21,No,No,Fiber optic,No,No,No internet service,No,No,Yes,One year,No,Credit card (automatic),77.3,1702.41,No
ID-1475,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),69.29,3486.6,Yes
ID-1476,Male,1,No,No,55,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,101.84,5561.61,No
ID-1477,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,90.05,2775.54,No
ID-1478,Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,66.26,1935.87,No
ID-1479,Female,0,Yes,No,23,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,No,No,Two year,No,Mailed check,103.7,2364.25,No
ID-1480,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,35.77,218.04,Yes
ID-1481,Male,0,No,Yes,52,Yes,No,No,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,107.21,5610.04,No
ID-1482,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.12,1848.74,No
ID-1483,Male,1,No,Yes,22,No,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),42.99,1006.44,No
ID-1484,Male,0,Yes,No,9,Yes,No,No,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),44.73,411.59,No
ID-1485,Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,24.47,712.22,No
ID-1486,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,48.15,2936.63,Yes
ID-1487,Male,0,No,Yes,26,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Two year,No,Mailed check,45.97,1240.23,Yes
ID-1488,Male,0,No,No,6,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.56,436.51,No
ID-1489,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),78.41,2048.4,No
ID-1490,Male,0,No,No,9,Yes,Yes,No,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,73.44,635.24,No
ID-1491,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),81.6,4532.16,Yes
ID-1492,Male,0,Yes,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,22.06,662.44,Yes
ID-1493,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,88.58,162.58,No
ID-1494,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),113.82,3048.96,No
ID-1495,Male,0,No,No,13,Yes,No,No,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,81.84,1081.39,No
ID-1496,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),46.07,1110.75,No
ID-1497,Female,0,Yes,No,9,No,Yes,No,No internet service,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,49.25,435.78,No
ID-1498,Male,1,Yes,No,48,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,95.36,4577.1,No
ID-1499,Male,0,Yes,No,37,Yes,No,DSL,No,Yes,No internet service,No,No,No,One year,Yes,Electronic check,29.26,1015.56,No
ID-1500,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,No,Electronic check,55.64,3923.53,Yes
ID-1501,Female,0,No,Yes,13,Yes,No phone service,No,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),37.23,474.23,No
ID-1502,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,38.21,1118.23,No
ID-1503,Male,0,No,No,39,No,Yes,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),18.36,835.86,No
ID-1504,Male,0,No,No,11,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),107.65,1209.53,No
ID-1505,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Credit card (automatic),50.03,579.09,No
ID-1506,Female,0,Yes,No,0,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,57.09, ,Yes
ID-1507,Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,20.59,1388.95,No
ID-1508,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),27.6,1376.7,No
ID-1509,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,One year,Yes,Electronic check,40.47,704.43,No
ID-1510,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,35.3,1285.24,No
ID-1511,Male,0,No,Yes,63,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),102.78,6354.67,No
ID-1512,Male,0,No,Yes,27,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.11,3089.99,No
ID-1513,Male,0,Yes,No,31,No,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),112.47,3501.78,No
ID-1514,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.58,2777.49,No
ID-1515,Female,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),30.79,692.82,No
ID-1516,Male,0,No,No,46,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.66,3876.49,No
ID-1517,Male,0,No,No,19,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,No,One year,Yes,Electronic check,46.21,934.68,No
ID-1518,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,23.7,771.7,No
ID-1519,Male,0,Yes,Yes,29,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,74.81,2149.25,Yes
ID-1520,Female,0,No,No,36,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44.91,1673.23,No
ID-1521,Male,0,Yes,No,52,No,Yes,No,No,No,Yes,No,No,No,Two year,No,Electronic check,50.2,2549.04,No
ID-1522,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,78.08,5338.06,No
ID-1523,Male,0,Yes,No,7,Yes,No,No,No,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),88.43,610.28,Yes
ID-1524,Male,0,Yes,No,0,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,Two year,No,Mailed check,29.11, ,No
ID-1525,Male,0,No,No,6,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),23.11,60.61,No
ID-1526,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,101.3,6275.54,Yes
ID-1527,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),45.08,2640.98,No
ID-1528,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,One year,Yes,Mailed check,71.1,463.86,No
ID-1529,Female,0,No,No,63,Yes,No,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Electronic check,97.29,6074.93,No
ID-1530,Female,0,No,Yes,7,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),23.56,213.92,No
ID-1531,Female,0,Yes,No,2,Yes,No phone service,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,96.11,224.43,No
ID-1532,Female,0,Yes,No,57,Yes,No,No,No internet service,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,74.39,4151.55,No
ID-1533,Male,0,No,No,31,Yes,No,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,28.66,902.48,No
ID-1534,Male,1,Yes,No,67,Yes,No,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,86.3,5861.1,No
ID-1535,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.37,1255.16,No
ID-1536,Male,0,Yes,Yes,37,Yes,No,DSL,No,No,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,49.43,1862.86,No
ID-1537,Female,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),72.13,161.1,No
ID-1538,Female,0,Yes,No,8,Yes,No,No,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,86.09,646.19,No
ID-1539,Male,1,Yes,No,45,Yes,Yes,No,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,44.5,2012.2,No
ID-1540,Male,0,No,No,64,No,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),36.22,2420.14,Yes
ID-1541,Male,0,Yes,No,48,Yes,No phone service,No,No,No,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),92.77,4404.48,No
ID-1542,Female,0,No,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.27,1627.34,Yes
ID-1543,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,38.54,1043.38,No
ID-1544,Female,1,No,No,32,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),78.04,2578.08,No
ID-1545,Female,0,No,No,27,Yes,No,No,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,57.82,1602.61,Yes
ID-1546,Female,1,No,No,25,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.59,2034.93,Yes
ID-1547,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.0,2650.22,Yes
ID-1548,Male,0,No,Yes,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,20.03,139.87,No
ID-1549,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,53.92,1766.82,No
ID-1550,Male,0,Yes,Yes,47,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,53.46,2522.34,No
ID-1551,Male,0,Yes,Yes,26,Yes,No,No,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),108.86,2816.45,Yes
ID-1552,Male,0,No,No,71,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),118.7,8390.21,No
ID-1553,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),83.94,3253.3,No
ID-1554,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),59.2,1707.01,Yes
ID-1555,Male,0,No,Yes,64,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,62.46,4059.96,No
ID-1556,Female,0,Yes,No,38,Yes,No,No,No,No,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),85.01,3179.03,No
ID-1557,Male,0,No,Yes,23,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,78.02,1823.16,Yes
ID-1558,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),104.8,7021.08,No
ID-1559,Male,0,Yes,No,22,Yes,Yes,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,90.1,1950.12,Yes
ID-1560,Male,0,No,No,60,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,31.54,1910.57,No
ID-1561,Female,1,Yes,No,26,Yes,Yes,No,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,102.71,2702.75,No
ID-1562,Female,0,No,Yes,15,Yes,Yes,No,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),47.39,719.04,Yes
ID-1563,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,94.94,4187.52,No
ID-1564,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,23.59,540.68,No
ID-1565,Male,0,No,Yes,4,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),49.64,204.85,No
ID-1566,Male,1,No,No,58,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,91.11,5336.59,Yes
ID-1567,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,116.66,8342.43,No
ID-1568,Male,0,Yes,No,34,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,58.59,2032.73,No
ID-1569,Female,0,No,No,69,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),42.57,2946.59,No
ID-1570,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,105.98,4837.48,Yes
ID-1571,Female,0,Yes,No,55,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.98,5656.46,Yes
ID-1572,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),72.99,1705.95,No
ID-1573,Female,0,No,No,9,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),44.92,456.54,Yes
ID-1574,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.16,1862.66,No
ID-1575,Male,0,Yes,No,69,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Mailed check,67.37,4640.6,No
ID-1576,Male,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,117.2,5483.6,No
ID-1577,Female,0,Yes,No,8,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,29.21,264.3,No
ID-1578,Female,0,No,No,49,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Electronic check,54.76,2628.47,No
ID-1579,Male,1,Yes,Yes,68,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),104.95,7125.83,No
ID-1580,Female,0,Yes,No,47,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),115.14,5397.8,No
ID-1581,Female,0,Yes,No,38,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.11,841.76,No
ID-1582,Male,0,No,No,4,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),77.52,317.57,No
ID-1583,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.04,826.9,No
ID-1584,Female,1,No,No,59,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,68.96,4086.4,Yes
ID-1585,Female,0,No,No,26,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),22.36,694.53,Yes
ID-1586,Male,0,Yes,No,6,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.08,278.07,No
ID-1587,Male,1,No,No,59,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,62.47,3658.8,No
ID-1588,Male,1,Yes,No,49,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Two year,No,Credit card (automatic),67.26,3273.28,No
ID-1589,Female,0,No,Yes,66,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),115.53,7595.05,No
ID-1590,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),48.78,3318.87,No
ID-1591,Male,0,Yes,No,54,Yes,No,DSL,No,No,No,Yes,No,No internet service,Two year,No,Electronic check,23.97,1301.29,No
ID-1592,Female,0,No,No,15,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,30.13,564.02,No
ID-1593,Female,1,No,No,11,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),53.61,680.55,No
ID-1594,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,96.63,2587.0,No
ID-1595,Female,0,No,No,32,Yes,No,No,No,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),79.33,2569.6,No
ID-1596,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,Two year,No,Credit card (automatic),96.98,5215.43,No
ID-1597,Male,0,No,No,51,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.76,5628.63,No
ID-1598,Female,0,Yes,Yes,36,Yes,Yes,No,No,No,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),30.2,1016.02,No
ID-1599,Male,0,No,No,14,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Two year,No,Electronic check,71.26,961.05,No
ID-1600,Female,0,No,Yes,64,No,Yes,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),81.09,5172.43,No
ID-1601,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.1,4088.58,Yes
ID-1602,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,Yes,Electronic check,63.74,152.29,No
ID-1603,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.52,1922.24,No
ID-1604,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,Yes,Electronic check,23.93,123.67,Yes
ID-1605,Male,0,Yes,No,8,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,22.34,175.04,No
ID-1606,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,84.22, ,Yes
ID-1607,Male,0,Yes,No,29,Yes,No phone service,DSL,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,28.19,865.75,No
ID-1608,Female,0,No,No,70,No,Yes,No,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,55.22,3845.44,No
ID-1609,Male,0,No,No,19,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),110.62,2171.77,Yes
ID-1610,Male,0,Yes,No,26,Yes,No,No,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,34.94,897.88,No
ID-1611,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Two year,No,Credit card (automatic),65.76,4030.82,No
